Term1,Term2,BigramFreq,ContextFreq,BigramProb
$,plt,1,1427,0.000700770847932726
mac,y,1,1,1.0
el,word,1,170,0.0058823529411764705
omite,mis,1,3,0.3333333333333333
$,omite,1,1427,0.000700770847932726
salario,&,1,1,1.0
del,salario,1,50,0.02
donde,porque,1,7,0.14285714285714285
plt,.,1,1,1.0
que,sí,1,334,0.0029940119760479044
$,vaz,1,1427,0.000700770847932726
jajaja,espero,1,185,0.005405405405405406
convencimos,al,1,1,1.0
si,convencimos,1,187,0.0053475935828877
ya,te,1,134,0.007462686567164179
xddd,ya,1,83,0.012048192771084338
vaz,a,1,1,1.0
y_pred,),1,1,1.0
.,scatter,1,62,0.016129032258064516
",",y_pred,1,199,0.005025125628140704
no,recuerdo,1,187,0.0053475935828877
y_test,",",1,1,1.0
(,y_test,1,40,0.025
scatter,(,1,1,1.0
recuerdo,en,1,3,0.3333333333333333
él,estuvo,1,6,0.16666666666666666
estuvo,presente,1,4,0.25
holaaa,&,1,1,1.0
hacia,adelante,1,3,0.3333333333333333
que,representa,1,334,0.0029940119760479044
los,dos,1,61,0.01639344262295082
dos,¿,1,4,0.25
adelante,",",1,1,1.0
ah,",",1,20,0.05
es,necesario,1,142,0.007042253521126761
propagacion,hacia,1,1,1.0
como,los,1,37,0.02702702702702703
es,propagacion,1,142,0.007042253521126761
arboles,de,1,1,1.0
los,arboles,1,61,0.01639344262295082
necesario,xddd,1,2,0.5
usan,los,1,1,1.0
se,usan,1,60,0.016666666666666666
representa,el,1,2,0.5
mismo,xd,1,5,0.2
que,sería,1,334,0.0029940119760479044
biologicas,",",1,1,1.0
20,jajaja,1,2,0.5
waos,&,1,4,0.25
jaja,seguro,1,27,0.037037037037037035
los,tipos,1,61,0.01639344262295082
describr,los,1,1,1.0
",",describr,1,199,0.005025125628140704
seguro,sale,1,9,0.1111111111111111
el,peso,1,170,0.0058823529411764705
sale,cool,1,4,0.25
neuronas,biologicas,1,1,1.0
las,neuronas,1,44,0.022727272727272728
los,las,1,61,0.01639344262295082
son,lo,1,14,0.07142857142857142
peso,en,1,1,1.0
eso,yo,1,41,0.024390243902439025
sería,opcional,1,2,0.5
presente,&,1,1,1.0
libro,del,1,1,1.0
$,doble,1,1427,0.000700770847932726
de,redes,1,222,0.0045045045045045045
doble,espaciado,1,1,1.0
vimos,la,1,1,1.0
ml,vimos,1,18,0.05555555555555555
del,profe,1,50,0.02
qué,libro,1,40,0.025
español,y,1,1,1.0
espaciado,",",1,1,1.0
acuerdas,en,1,3,0.3333333333333333
casualidad,te,1,3,0.3333333333333333
hay,una,1,32,0.03125
gerry,de,1,48,0.020833333333333332
una,opción,1,34,0.029411764705882353
neuronales,¿,1,2,0.5
en,español,1,162,0.006172839506172839
arbol,de,1,1,1.0
opcional,jajaja,1,1,1.0
un,arbol,1,34,0.029411764705882353
gini,",",1,1,1.0
de,gini,1,222,0.0045045045045045045
impureza,de,1,1,1.0
la,impureza,1,181,0.0055248618784530384
neuronal,",",1,1,1.0
red,neuronal,1,4,0.25
mío,en,1,1,1.0
le,enseñé,1,42,0.023809523809523808
es,red,1,142,0.007042253521126761
graciaas,&,1,1,1.0
enseñé,el,1,1,1.0
$,graciaas,1,1427,0.000700770847932726
el,mío,1,170,0.0058823529411764705
dataset,del,1,4,0.25
word,que,1,2,0.5
hay,en,1,32,0.03125
salary,&,1,1,1.0
houses,si,1,2,0.5
superior,de,1,2,0.5
de,comedia,1,222,0.0045045045045045045
phermite,y,1,1,1.0
pero,phermite,1,69,0.014492753623188406
vemos,mañana,1,10,0.1
comedia,&,1,1,1.0
.,ese,1,62,0.016129032258064516
de,salary,1,222,0.0045045045045045045
me,puedo,1,104,0.009615384615384616
mlregression,para,1,1,1.0
puedo,sentar,1,5,0.2
sentar,contigo,1,1,1.0
contigo,?,1,1,1.0
estuvo,más,1,4,0.25
escuela,superior,1,2,0.5
y,mlregression,1,178,0.0056179775280898875
puedes,&,1,10,0.1
la,muestra,1,181,0.0055248618784530384
muestra,&,1,1,1.0
que,para,1,334,0.0029940119760479044
mario,&,1,9,0.1111111111111111
y,mario,1,178,0.0056179775280898875
tú,puedes,1,25,0.04
porto,y,1,5,0.2
ese,lo,1,15,0.06666666666666667
hicieron,porto,1,2,0.5
lo,hicieron,1,77,0.012987012987012988
gerrygod,bonito,1,124,0.008064516129032258
fin,&,1,7,0.14285714285714285
pura,estafa,1,5,0.2
estafa,en,1,2,0.5
xddd,gracias,1,83,0.012048192771084338
sklearn,y,1,1,1.0
del,dataset,1,50,0.02
classroom,.,1,8,0.125
$,uno,1,1427,0.000700770847932726
causa,gerrygod,1,2,0.5
apoya,a,1,1,1.0
expo,jajaja,1,5,0.2
vas,apoya,1,14,0.07142857142857142
.,por,1,62,0.016129032258064516
el,classroom,1,170,0.0058823529411764705
dataset,&,1,4,0.25
$,holaaa,1,1427,0.000700770847932726
escribió,en,1,1,1.0
le,escribió,1,42,0.023809523809523808
porto,le,1,5,0.2
hecho,porto,1,6,0.16666666666666666
.,de,1,62,0.016129032258064516
por,dataset,1,59,0.01694915254237288
su,expo,1,10,0.1
de,sklearn,1,222,0.0045045045045045045
yo,utilicé,1,46,0.021739130434782608
gracias,ahorita,1,64,0.015625
iris,de,1,1,1.0
para,iris,1,63,0.015873015873015872
sujeto,termine,1,5,0.2
mlpclassifier,para,1,1,1.0
utilicé,mlpclassifier,1,1,1.0
optimización,&,1,1,1.0
termine,su,1,1,1.0
de,optimización,1,222,0.0045045045045045045
técnicas,de,1,1,1.0
las,técnicas,1,44,0.022727272727272728
aplicó,las,1,1,1.0
nadie,aplicó,1,8,0.125
nope,nadie,1,10,0.1
que,porto,1,334,0.0029940119760479044
porto,estandarizó,1,5,0.2
estandarizó,primero,1,1,1.0
por,culpa,1,59,0.01694915254237288
",",eso,1,199,0.005025125628140704
verdad,si,1,8,0.125
esquizoide,&,1,2,0.5
sujeto,esquizoide,1,5,0.2
eso,nunca,1,41,0.024390243902439025
nunca,&,1,2,0.5
chance,mañana,1,7,0.14285714285714285
ganas,xddd,1,4,0.25
si,de,1,187,0.0053475935828877
$,this,1,1427,0.000700770847932726
this,&,1,1,1.0
pero,también,1,69,0.014492753623188406
también,puse,1,15,0.06666666666666667
xddd,ojalá,1,83,0.012048192771084338
si,dan,1,187,0.0053475935828877
en,fin,1,162,0.006172839506172839
investigación,&,1,3,0.3333333333333333
¿,necesitabas,1,125,0.008
solo,la,1,18,0.05555555555555555
pero,solo,1,69,0.014492753623188406
ah,creo,1,20,0.05
algo,?,1,31,0.03225806451612903
necesitabas,algo,1,1,1.0
este,sistema,1,8,0.125
sistema,está,1,2,0.5
cosas,&,1,6,0.16666666666666666
sorry,gerrygod,1,1,1.0
f,le,1,24,0.041666666666666664
$,sorry,1,1427,0.000700770847932726
le,faltan,1,42,0.023809523809523808
fin,",",1,7,0.14285714285714285
faltan,cosas,1,4,0.25
puse,unas,1,3,0.3333333333333333
sisoy,xddd,1,9,0.1111111111111111
explotando,jajaja,1,2,0.5
ya,así,1,134,0.007462686567164179
pasó,lista,1,19,0.05263157894736842
la,pregunta,1,181,0.0055248618784530384
no,pasó,1,187,0.0053475935828877
maxminscaler,&,1,1,1.0
con,maxminscaler,1,79,0.012658227848101266
pregunta,de,1,7,0.14285714285714285
outliers,ya,1,1,1.0
ando,explotando,1,17,0.058823529411764705
los,outliers,1,61,0.01639344262295082
de,investigación,1,222,0.0045045045045045045
modificó,los,1,1,1.0
y,modificó,1,178,0.0056179775280898875
houses,y,1,2,0.5
primero,lo,1,1,1.0
puse,la,1,3,0.3333333333333333
solo,puse,1,18,0.05555555555555555
x2,porque,1,5,0.2
hacerlo,&,1,1,1.0
puedes,hacerlo,1,10,0.1
igual,puedes,1,28,0.03571428571428571
pues,igual,1,25,0.04
jajaja,pues,1,185,0.005405405405405406
galleta,gerrygod,1,1,1.0
échale,galleta,1,1,1.0
ya,ocupo,1,134,0.007462686567164179
ocupo,acabar,1,5,0.2
acabar,con,1,1,1.0
todo,esto,1,34,0.029411764705882353
$,échale,1,1427,0.000700770847932726
gráficas,&,1,2,0.5
unas,gráficas,1,1,1.0
un,nivel,1,34,0.029411764705882353
logro,ir,1,1,1.0
presentación,xddd,1,7,0.14285714285714285
ㅠㅠㅠㅠ,♥,1,15,0.06666666666666667
supuestamente,xddd,1,3,0.3333333333333333
escribir,supuestamente,1,3,0.3333333333333333
a,escribir,1,182,0.005494505494505495
🦔,gracias,1,18,0.05555555555555555
omg,muchas,1,7,0.14285714285714285
gerrygod,ㅠㅠㅠㅠ,1,124,0.008064516129032258
puso,a,1,3,0.3333333333333333
y,gracias,1,178,0.0056179775280898875
se,puso,1,60,0.016666666666666666
♥,🦔,1,1,1.0
xdddd,pide,1,40,0.025
sé,ya,1,20,0.05
exponerlo,jajaja,1,1,1.0
necesario,exponerlo,1,2,0.5
info,xd,1,24,0.041666666666666664
diapo,?,1,2,0.5
pide,mucho,1,4,0.25
está,arruinando,1,27,0.037037037037037035
subiste,las,1,2,0.5
las,preguntas,1,44,0.022727272727272728
preguntas,del,1,3,0.3333333333333333
del,kahoot,1,50,0.02
arruinando,todo,1,1,1.0
kahoot,¿,1,1,1.0
manches,está,1,1,1.0
una,diapo,1,34,0.029411764705882353
no,manches,1,187,0.0053475935828877
preguntón,&,1,1,1.0
¿,las,1,125,0.008
el,preguntón,1,170,0.0058823529411764705
las,agregaste,1,44,0.022727272727272728
agregaste,a,1,1,1.0
sea,necesario,1,12,0.08333333333333333
no,sea,1,187,0.0053475935828877
cómo,subiste,1,11,0.09090909090909091
con,jordan,1,79,0.012658227848101266
dar,por,1,7,0.14285714285714285
ituriel,o,1,10,0.1
con,ituriel,1,79,0.012658227848101266
pregunta,",",1,7,0.14285714285714285
$,pregunta,1,1427,0.000700770847932726
gerrygod,bonita,1,124,0.008064516129032258
feo,&,1,2,0.5
clase,genial,1,44,0.022727272727272728
qué,feo,1,40,0.025
jordan,¿,1,2,0.5
$,tenemos,1,1427,0.000700770847932726
tema,jajaja,1,4,0.25
por,tema,1,59,0.01694915254237288
preguntas,por,1,3,0.3333333333333333
práctica,¿,1,9,0.1111111111111111
genial,jajaja,1,8,0.125
",",disculpa,1,199,0.005025125628140704
poco,si,1,2,0.5
asignación,nada,1,4,0.25
molestia,¿,1,6,0.16666666666666666
si,hoy,1,187,0.0053475935828877
a,poco,1,182,0.005494505494505495
el,proyecto,1,170,0.0058823529411764705
asignación,para,1,4,0.25
si,fue,1,187,0.0053475935828877
aah,entonces,1,3,0.3333333333333333
deja,checo,1,9,0.1111111111111111
checo,xddd,1,3,0.3333333333333333
es,ml,1,142,0.007042253521126761
contexto,&,1,1,1.0
$,contexto,1,1427,0.000700770847932726
vi,xdddd,1,6,0.16666666666666666
mejor,le,1,8,0.125
le,subiéramos,1,42,0.023809523809523808
que,poner,1,334,0.0029940119760479044
totalmente,la,1,1,1.0
sisisi,apoyo,1,7,0.14285714285714285
apoyo,totalmente,1,1,1.0
presentar,&,1,2,0.5
a,presentar,1,182,0.005494505494505495
si,vamos,1,187,0.0053475935828877
final,si,1,4,0.25
y,al,1,178,0.0056179775280898875
pasó,de,1,19,0.05263157894736842
al,classroom,1,40,0.025
subió,al,1,3,0.3333333333333333
causa,&,1,2,0.5
codigo,&,1,1,1.0
el,codigo,1,170,0.0058823529411764705
una,presentación,1,34,0.029411764705882353
la,cancele,1,181,0.0055248618784530384
cool,que,1,18,0.05555555555555555
guion,",",1,1,1.0
sea,de,1,12,0.08333333333333333
15,minutos,1,2,0.5
aprox,15,1,2,0.5
bait,¿,1,2,0.5
$,aaah,1,1427,0.000700770847932726
de,aprox,1,222,0.0045045045045045045
aaah,genial,1,1,1.0
presentación,sea,1,7,0.14285714285714285
estaría,cool,1,1,1.0
ese,&,1,15,0.06666666666666667
genial,porque,1,8,0.125
humano,ese,1,3,0.3333333333333333
ideas,el,1,2,0.5
de,ideas,1,222,0.0045045045045045045
si,estaría,1,187,0.0053475935828877
",",una,1,199,0.005025125628140704
un,guion,1,34,0.029411764705882353
f,oye,1,24,0.041666666666666664
breve,la,1,4,0.25
”,jajajaja,1,8,0.125
ideas,&,1,2,0.5
vavava,en,1,59,0.01694915254237288
dando,ideas,1,1,1.0
está,dando,1,27,0.037037037037037035
le,está,1,42,0.023809523809523808
la,subo,1,181,0.0055248618784530384
hagan,bulto,1,1,1.0
subo,gerrygod,1,3,0.3333333333333333
guión,&,1,2,0.5
un,guión,1,34,0.029411764705882353
",",arigathanks,1,199,0.005025125628140704
y,un,1,178,0.0056179775280898875
subiéramos,la,1,1,1.0
bulto,”,1,1,1.0
que,hagan,1,334,0.0029940119760479044
tener,que,1,2,0.5
“,consigan,1,8,0.125
vámonos,",",1,3,0.3333333333333333
a,tener,1,182,0.005494505494505495
ahora,vamos,1,8,0.125
$,fuga,1,1427,0.000700770847932726
fuga,&,1,1,1.0
loco,&,1,1,1.0
está,loco,1,27,0.037037037037037035
dice,el,1,10,0.1
consigan,amigos,1,1,1.0
$,wth,1,1427,0.000700770847932726
video,&,1,4,0.25
un,video,1,34,0.029411764705882353
mejor,un,1,8,0.125
amigos,que,1,1,1.0
10,preguntas,1,9,0.1111111111111111
poner,lo,1,4,0.25
falta,la,1,5,0.2
expoescom,&,1,1,1.0
lo,encontró,1,77,0.012987012987012988
encontró,en,1,3,0.3333333333333333
.,nada,1,62,0.016129032258064516
revisar,.,1,1,1.0
en,expoescom,1,162,0.006172839506172839
a,revisar,1,182,0.005494505494505495
ya,va,1,134,0.007462686567164179
diego,y,1,3,0.3333333333333333
que,supuestamente,1,334,0.0029940119760479044
clases,ya,1,8,0.125
supuestamente,ya,1,3,0.3333333333333333
ya,esta,1,134,0.007462686567164179
semana,viene,1,5,0.2
viene,&,1,3,0.3333333333333333
que,chatsito,1,334,0.0029940119760479044
a,diego,1,182,0.005494505494505495
haber,clase,1,1,1.0
plan,jajaja,1,4,0.25
intención,&,1,1,1.0
bonito,viernes,1,13,0.07692307692307693
le,estaba,1,42,0.023809523809523808
estaba,preguntando,1,9,0.1111111111111111
preguntando,a,1,2,0.5
jajaja,tuve,1,185,0.005405405405405406
mal,plan,1,7,0.14285714285714285
chatsito,no,1,2,0.5
",",mal,1,199,0.005025125628140704
exacto,",",1,1,1.0
$,exacto,1,1427,0.000700770847932726
sacar,jajaja,1,2,0.5
pueda,sacar,1,4,0.25
no,pueda,1,187,0.0053475935828877
a,haber,1,182,0.005494505494505495
y,examen,1,178,0.0056179775280898875
esa,intención,1,14,0.07142857142857142
xddd,espero,1,83,0.012048192771084338
siquiera,ha,1,1,1.0
ha,dado,1,2,0.5
dado,calificaciones,1,1,1.0
calificaciones,de,1,1,1.0
porto,pero,1,5,0.2
simplex,xddd,1,3,0.3333333333333333
que,esté,1,334,0.0029940119760479044
que,son,1,334,0.0029940119760479044
esté,en,1,2,0.5
modo,zzz,1,3,0.3333333333333333
dijeron,mario,1,4,0.25
pues,eso,1,25,0.04
10,y,1,9,0.1111111111111111
zzz,para,1,4,0.25
ni,siquiera,1,10,0.1
son,masiosare,1,14,0.07142857142857142
avisa,que,1,1,1.0
jajaja,me,1,185,0.005405405405405406
hoy,avisa,1,18,0.05555555555555555
caso,hoy,1,5,0.2
estafada,&,1,1,1.0
minería,¿,1,2,0.5
siento,estafada,1,6,0.16666666666666666
me,siento,1,104,0.009615384615384616
?,creí,1,143,0.006993006993006993
masiosare,así,1,7,0.14285714285714285
justamente,creí,1,5,0.2
su,info,1,10,0.1
mucho,en,1,13,0.07692307692307693
confío,mucho,1,1,1.0
no,confío,1,187,0.0053475935828877
jajaja,yo,1,185,0.005405405405405406
alta,traición,1,6,0.16666666666666666
traición,de,1,3,0.3333333333333333
“,de,1,8,0.125
ahorita,comento,1,4,0.25
huye,de,1,1,1.0
de,escom,1,222,0.0045045045045045045
escom,&,1,7,0.14285714285714285
dogo,(,1,7,0.14285714285714285
vavava,ahorita,1,59,0.01694915254237288
para,dogo,1,63,0.015873015873015872
comento,entonces,1,1,1.0
felicidad,&,1,3,0.3333333333333333
solo,era,1,18,0.05555555555555555
ww,bonito,1,2,0.5
fin,gerrygod,1,7,0.14285714285714285
examen,solo,1,19,0.05263157894736842
decirle,que,1,2,0.5
$,pásala,1,1427,0.000700770847932726
$,huye,1,1427,0.000700770847932726
gerry,elige,1,48,0.020833333333333332
ocupamos,jajaja,1,1,1.0
puente,el,1,7,0.14285714285714285
acuerdo,”,1,2,0.5
aprender,10,1,1,1.0
que,aprender,1,334,0.0029940119760479044
”,¿,1,8,0.125
tengo,que,1,20,0.05
alto,puente,1,2,0.5
me,tengo,1,104,0.009615384615384616
ya,gerry,1,134,0.007462686567164179
mejor,&,1,8,0.125
que,surgió,1,334,0.0029940119760479044
haga,mejor,1,3,0.3333333333333333
surgió,xdddd,1,1,1.0
$,noooo,1,1427,0.000700770847932726
noooo,&,1,1,1.0
que,decirle,1,334,0.0029940119760479044
$,ocupamos,1,1427,0.000700770847932726
hoy,voy,1,18,0.05555555555555555
sea,solo,1,12,0.08333333333333333
gerrygod,yo,1,124,0.008064516129032258
las,amistades,1,44,0.022727272727272728
amistades,&,1,1,1.0
simplex,&,1,3,0.3333333333333333
con,lo,1,79,0.012658227848101266
solo,con,1,18,0.05555555555555555
",",yo,1,199,0.005025125628140704
te,informo,1,77,0.012987012987012988
sisis,ojalá,1,5,0.2
yo,sé,1,46,0.021739130434782608
era,con,1,19,0.05263157894736842
dice,algo,1,10,0.1
si,dice,1,187,0.0053475935828877
cubano,y,1,15,0.06666666666666667
yo,te,1,46,0.021739130434782608
informo,que,1,1,1.0
trabajar,&,1,1,1.0
semana,jajaja,1,5,0.2
quieren,trabajar,1,2,0.5
ya,todos,1,134,0.007462686567164179
última,y,1,2,0.5
pásala,cool,1,1,1.0
genial,gerrygod,1,8,0.125
justamente,es,1,5,0.2
para,esta,1,63,0.015873015873015872
que,procede,1,334,0.0029940119760479044
estrés,para,1,3,0.3333333333333333
alto,estrés,1,2,0.5
ya,lo,1,134,0.007462686567164179
lo,reenvié,1,77,0.012987012987012988
procede,con,1,1,1.0
reenvié,a,1,1,1.0
minutos,",",1,5,0.2
",",algo,1,199,0.005025125628140704
hoy,o,1,18,0.05555555555555555
avisar,porque,1,4,0.25
ciertos,peces,1,1,1.0
traidor,entregó,1,4,0.25
venir,.,1,3,0.3333333333333333
jueves,no,1,5,0.2
supuestamente,el,1,3,0.3333333333333333
porque,supuestamente,1,37,0.02702702702702703
peces,xddd,1,1,1.0
entregó,árboles,1,1,1.0
la,diapo,1,181,0.0055248618784530384
a,avisar,1,182,0.005494505494505495
diapo,de,1,2,0.5
teams,creo,1,3,0.3333333333333333
el,teams,1,170,0.0058823529411764705
de,ecuaciones,1,222,0.0045045045045045045
a,ciertos,1,182,0.005494505494505495
árboles,de,1,1,1.0
ecuaciones,de,1,1,1.0
humanos,de,1,3,0.3333333333333333
:,¿,1,26,0.038461538461538464
ser,que,1,11,0.09090909090909091
parece,ser,1,7,0.14285714285714285
y,parece,1,178,0.0056179775280898875
a,qué,1,182,0.005494505494505495
minería,y,1,2,0.5
qué,es,1,40,0.025
de,decisión,1,222,0.0045045045045045045
es,alérgico,1,142,0.007042253521126761
alérgico,josuégod,1,1,1.0
josuégod,?,1,18,0.05555555555555555
a,ezy,1,182,0.005494505494505495
pregunté,a,1,2,0.5
yo,a,1,46,0.021739130434782608
rato,en,1,16,0.0625
.,al,1,62,0.016129032258064516
fake,lo,1,5,0.2
estados,hasta,1,1,1.0
edwin,&,1,3,0.3333333333333333
",",edwin,1,199,0.005025125628140704
karlita,",",1,2,0.5
los,estados,1,61,0.01639344262295082
",",karlita,1,199,0.005025125628140704
dogo,",",1,7,0.14285714285714285
la,diferencia,1,181,0.0055248618784530384
manu,nada,1,1,1.0
diferencia,entre,1,1,1.0
",",dogo,1,199,0.005025125628140704
ezequi,",",1,1,1.0
$,ezequi,1,1427,0.000700770847932726
aquí,&,1,10,0.1
pocos,aquí,1,1,1.0
y,manu,1,178,0.0056179775280898875
valores,de,1,1,1.0
de,bellman,1,222,0.0045045045045045045
adelantar,las,1,1,1.0
calificación,.,1,3,0.3333333333333333
bellman,dice,1,1,1.0
se,actualizan,1,60,0.016666666666666666
de,calificación,1,222,0.0045045045045045045
entregas,de,1,1,1.0
las,entregas,1,44,0.022727272727272728
a,adelantar,1,182,0.005494505494505495
traidor,que,1,4,0.25
metodología,va,1,5,0.2
profa,de,1,5,0.2
actualizan,los,1,1,1.0
los,valores,1,61,0.01639344262295082
recordó,al,1,1,1.0
le,recordó,1,42,0.023809523809523808
era,fake,1,19,0.05263157894736842
del,miércoles,1,50,0.02
algo,muy,1,31,0.03225806451612903
huir,de,1,2,0.5
tan,familiarizado,1,9,0.1111111111111111
dos,asignaturas,1,4,0.25
van,dos,1,4,0.25
ya,van,1,134,0.007462686567164179
familiarizado,y,1,1,1.0
solo,vas,1,18,0.05555555555555555
fin,jajaja,1,7,0.14285714285714285
estás,tan,1,5,0.2
de,un,1,222,0.0045045045045045045
geniaaaal,&,1,1,1.0
$,geniaaaal,1,1427,0.000700770847932726
un,diagnostico,1,34,0.029411764705882353
tranqui,en,1,10,0.1
todo,tranqui,1,34,0.029411764705882353
asignaturas,menos,1,3,0.3333333333333333
no,estás,1,187,0.0053475935828877
diagnostico,correcto,1,1,1.0
cubano,jajaja,1,15,0.06666666666666667
nivel,complejo,1,3,0.3333333333333333
me,falta,1,104,0.009615384615384616
todavía,me,1,8,0.125
que,todavía,1,334,0.0029940119760479044
jajaja,que,1,185,0.005405405405405406
.,como,1,62,0.016129032258064516
concentrarme,en,1,1,1.0
como,no,1,37,0.02702702702702703
y,concentrarme,1,178,0.0056179775280898875
eso,y,1,41,0.024390243902439025
terminar,con,1,3,0.3333333333333333
sisi,ya,1,5,0.2
ratito,&,1,1,1.0
al,ratito,1,40,0.025
.,todo,1,62,0.016129032258064516
ya,.,1,134,0.007462686567164179
ese,man,1,15,0.06666666666666667
límite,de,1,1,1.0
si,logro,1,187,0.0053475935828877
pueden,preguntarle,1,1,1.0
nos,pase,1,21,0.047619047619047616
a,ml,1,182,0.005494505494505495
si,pueden,1,187,0.0053475935828877
el,límite,1,170,0.0058823529411764705
de,iteraciones,1,222,0.0045045045045045045
mañana,en,1,32,0.03125
iteraciones,lo,1,2,0.5
pues,a,1,25,0.04
pones,tú,1,2,0.5
fake,bro,1,5,0.2
yo,es,1,46,0.021739130434782608
man,es,1,3,0.3333333333333333
nahum,mañana,1,21,0.047619047619047616
en,procesos,1,162,0.006172839506172839
tema,y,1,4,0.25
faltan,exponer,1,4,0.25
correcto,pues,1,1,1.0
pues,puede,1,25,0.04
último,tema,1,4,0.25
da,el,1,6,0.16666666666666666
ser,contraproducente,1,11,0.09090909090909091
jueves,da,1,5,0.2
que,faltan,1,334,0.0029940119760479044
texto,&,1,2,0.5
contraproducente,&,1,1,1.0
mañana,los,1,32,0.03125
supone,que,1,1,1.0
mucho,texto,1,13,0.07692307692307693
se,supone,1,60,0.016666666666666666
procesos,&,1,1,1.0
entre,iteraciones,1,2,0.5
muy,pocos,1,24,0.041666666666666664
hay,muy,1,32,0.03125
hasta,le,1,11,0.09090909090909091
me,dieron,1,104,0.009615384615384616
xdddddd,se,1,5,0.2
profe,wth,1,14,0.07142857142857142
olvidado,que,1,2,0.5
expuso,al,1,1,1.0
le,expuso,1,42,0.023809523809523808
ya,hasta,1,134,0.007462686567164179
laptop,xddd,1,1,1.0
es,mañana,1,142,0.007042253521126761
mañana,el,1,32,0.03125
el,itutest,1,170,0.0058823529411764705
itutest,&,1,1,1.0
mañana,saco,1,32,0.03125
profes,xd,1,9,0.1111111111111111
hecho,xdddddd,1,6,0.16666666666666666
dieron,ganas,1,1,1.0
stalkea,a,1,1,1.0
",",ando,1,199,0.005025125628140704
llorar,&,1,1,1.0
a,llorar,1,182,0.005494505494505495
pasó,👀,1,19,0.05263157894736842
ahora,a,1,8,0.125
te,fallo,1,77,0.012987012987012988
fallo,gerrygod,1,1,1.0
mi,rancho,1,15,0.06666666666666667
ganas,",",1,4,0.25
rancho,y,1,1,1.0
tengo,ni,1,20,0.05
ni,la,1,10,0.1
la,laptop,1,181,0.0055248618784530384
se,pasa,1,60,0.016666666666666666
",",se,1,199,0.005025125628140704
saco,algo,1,1,1.0
que,stalkea,1,334,0.0029940119760479044
iteraciones,sea,1,2,0.5
cdmx,🦔,1,1,1.0
a,basura,1,182,0.005494505494505495
lo,más,1,77,0.012987012987012988
solo,lo,1,18,0.05555555555555555
basura,como,1,1,1.0
decir,solo,1,7,0.14285714285714285
en,cdmx,1,162,0.006172839506172839
andan,planeando,1,4,0.25
importante,&,1,3,0.3333333333333333
planeando,cancelar,1,1,1.0
y,decir,1,178,0.0056179775280898875
sencillo,y,1,1,1.0
cancelar,ml,1,1,1.0
muy,sencillo,1,24,0.041666666666666664
ml,hoy,1,18,0.05555555555555555
más,importante,1,45,0.022222222222222223
huele,a,1,1,1.0
algo,cool,1,31,0.03225806451612903
notas,ㅠㅠㅠㅠ,1,4,0.25
arturo,&,1,2,0.5
cool,te,1,18,0.05555555555555555
te,mando,1,77,0.012987012987012988
mando,las,1,1,1.0
las,notas,1,44,0.022727272727272728
llama,arturo,1,2,0.5
una,práctica,1,34,0.029411764705882353
ya,calificó,1,134,0.007462686567164179
más,cool,1,45,0.022222222222222223
cool,",",1,18,0.05555555555555555
no,huele,1,187,0.0053475935828877
documento,es,1,4,0.25
simplex,también,1,3,0.3333333333333333
calificó,simplex,1,1,1.0
que,alguien,1,334,0.0029940119760479044
alguien,le,1,2,0.5
tal,",",1,11,0.09090909090909091
en,ml,1,162,0.006172839506172839
defines,como,1,1,1.0
como,tú,1,37,0.02702702702702703
quieras,🦔,1,2,0.5
pro,",",1,3,0.3333333333333333
demás,¿,1,1,1.0
vemos,en,1,10,0.1
gerrygod,si,1,124,0.008064516129032258
que,casi,1,334,0.0029940119760479044
los,demás,1,61,0.01639344262295082
se,cancela,1,60,0.016666666666666666
cancela,la,1,2,0.5
josué,y,1,7,0.14285714285714285
ml,me,1,18,0.05555555555555555
venir,josué,1,3,0.3333333333333333
ya,defines,1,134,0.007462686567164179
hay,nadie,1,32,0.03125
le,diga,1,42,0.023809523809523808
menor,a,1,1,1.0
sea,menor,1,12,0.08333333333333333
verdad,hay,1,8,0.125
y,dogo,1,178,0.0056179775280898875
él,y,1,6,0.16666666666666666
ya,él,1,134,0.007462686567164179
menos,ya,1,8,0.125
al,menos,1,40,0.025
nadie,xddd,1,8,0.125
a,cierto,1,182,0.005494505494505495
cierto,umbral,1,18,0.05555555555555555
amsiedad,&,1,1,1.0
umbral,pequeño,1,1,1.0
dio,amsiedad,1,4,0.25
pequeño,",",1,1,1.0
$,sabes,1,1427,0.000700770847932726
gerrygod,ntp,1,124,0.008064516129032258
sé,gerrygod,1,20,0.05
explotando,de,1,2,0.5
decirles,para,1,1,1.0
que,decirles,1,334,0.0029940119760479044
cierto,hay,1,18,0.05555555555555555
es,lunes,1,142,0.007042253521126761
tareas,y,1,3,0.3333333333333333
de,tareas,1,222,0.0045045045045045045
estoy,explotando,1,6,0.16666666666666666
avisas,¿,1,3,0.3333333333333333
ese,nahum,1,15,0.06666666666666667
examen,el,1,19,0.05263157894736842
nahum,xddd,1,21,0.047619047619047616
nahum,que,1,21,0.047619047619047616
avisar,",",1,4,0.25
diga,a,1,1,1.0
lo,convenzan,1,77,0.012987012987012988
convenzan,&,1,1,1.0
expusiste,¿,1,1,1.0
lo,expusiste,1,77,0.012987012987012988
final,lo,1,4,0.25
te,creo,1,77,0.012987012987012988
clases,&,1,8,0.125
creo,gerry,1,50,0.02
cancelando,clases,1,1,1.0
$,nadie,1,1427,0.000700770847932726
