Term1,Term2,BigramFreq,ContextFreq,BigramProb
$,simón,2,1580,0.0012658227848101266
pero,en,2,78,0.02564102564102564
clases,con,2,3,0.6666666666666666
tomar,clases,2,3,0.6666666666666666
mi,natal,2,82,0.024390243902439025
gsu,manue,2,10,0.2
qlero,tomar,2,3,0.6666666666666666
acuerdo,que,2,4,0.5
no,les,2,227,0.00881057268722467
?,o,2,149,0.013422818791946308
la,tarea,2,142,0.014084507042253521
en,los,2,100,0.02
no,entiendo,2,227,0.00881057268722467
perdón,&,2,8,0.25
$,ahi,2,1580,0.0012658227848101266
la,vi,2,142,0.014084507042253521
esq,me,2,25,0.08
vd,si,2,11,0.18181818181818182
como,que,2,26,0.07692307692307693
que,había,2,236,0.00847457627118644
cuenta,&,2,6,0.3333333333333333
$,tkm,2,1580,0.0012658227848101266
tkm,bro,2,2,1.0
bro,tú,2,13,0.15384615384615385
tú,sabes,2,4,0.5
para,el,2,30,0.06666666666666667
como,para,2,26,0.07692307692307693
todas,las,2,3,0.6666666666666666
que,hay,2,236,0.00847457627118644
$,mañana,2,1580,0.0012658227848101266
weno,ya,2,12,0.16666666666666666
lo,peor,2,61,0.03278688524590164
y,pues,2,113,0.017699115044247787
oye,sacum,2,9,0.2222222222222222
isaac,&,2,3,0.6666666666666666
eso,ya,2,25,0.08
q,sea,2,67,0.029850746268656716
$,gachas,2,1580,0.0012658227848101266
atención,&,2,4,0.5
por,ti,2,22,0.09090909090909091
de,deportes,2,194,0.010309278350515464
chat,&,2,4,0.5
es,&,2,109,0.01834862385321101
ser,que,2,6,0.3333333333333333
puede,ser,2,3,0.6666666666666666
pasó,jefe,2,8,0.25
dile,que,2,3,0.6666666666666666
ver,si,2,9,0.2222222222222222
dijo,&,2,23,0.08695652173913043
$,antoine,2,1580,0.0012658227848101266
el,bajo,2,102,0.0196078431372549
bajo,&,2,2,1.0
es,jesus,2,109,0.01834862385321101
pasó,bebé,2,8,0.25
pero,son,2,78,0.02564102564102564
para,hacer,2,30,0.06666666666666667
jesus,milf,2,3,0.6666666666666666
como,sabes,2,26,0.07692307692307693
de,ver,2,194,0.010309278350515464
la,maestra,2,142,0.014084507042253521
que,mañana,2,236,0.00847457627118644
ptm,&,2,2,1.0
$,ptm,2,1580,0.0012658227848101266
7,el,2,5,0.4
@,5216462270012,2,25,0.08
👍,&,2,4,0.5
👍,👍,2,4,0.5
5216462270012,&,2,2,1.0
si,hay,2,113,0.017699115044247787
bn,amigo,2,30,0.06666666666666667
cr7,&,2,2,1.0
que,así,2,236,0.00847457627118644
$,esa,2,1580,0.0012658227848101266
$,vavava,2,1580,0.0012658227848101266
milf,&,2,2,1.0
esq,la,2,25,0.08
$,pensé,2,1580,0.0012658227848101266
y,creo,2,113,0.017699115044247787
no,iba,2,227,0.00881057268722467
no,y,2,227,0.00881057268722467
vale,&,2,10,0.2
solo,le,2,21,0.09523809523809523
yo,también,2,61,0.03278688524590164
si,si,2,113,0.017699115044247787
tienes,1,2,5,0.4
a,llegar,2,138,0.014492753623188406
llegar,a,2,2,1.0
5215530240240,@,2,3,0.6666666666666666
le,toca,2,48,0.041666666666666664
casa,&,2,8,0.25
no,abr,2,227,0.00881057268722467
donde,es,2,10,0.2
no,si,2,227,0.00881057268722467
felicidades,&,2,4,0.5
patas,&,2,2,1.0
no,hay,2,227,0.00881057268722467
$,dnd,2,1580,0.0012658227848101266
la,gente,2,142,0.014084507042253521
.,&,2,15,0.13333333333333333
a,pablo,2,138,0.014492753623188406
a,entrar,2,138,0.014492753623188406
cosas,que,2,8,0.25
tipo,de,2,3,0.6666666666666666
$,jajajaja,2,1580,0.0012658227848101266
este,es,2,7,0.2857142857142857
tambn,&,2,13,0.15384615384615385
que,hacernos,2,236,0.00847457627118644
escom,&,2,3,0.6666666666666666
hacernos,amigos,2,2,1.0
sale,pop,2,9,0.2222222222222222
las,7,2,40,0.05
k,&,2,2,1.0
esta,bien,2,18,0.1111111111111111
pop,?,2,13,0.15384615384615385
y,la,2,113,0.017699115044247787
día,de,2,10,0.2
de,datos,2,194,0.010309278350515464
la,más,2,142,0.014084507042253521
mi,vida,2,82,0.024390243902439025
es,un,2,109,0.01834862385321101
así,&,2,10,0.2
$,siento,2,1580,0.0012658227848101266
en,discord,2,100,0.02
$,ayer,2,1580,0.0012658227848101266
en,su,2,100,0.02
mañe,&,2,2,1.0
con,la,2,40,0.05
no,está,2,227,0.00881057268722467
ver,&,2,9,0.2222222222222222
yo,se,2,61,0.03278688524590164
$,gsu,2,1580,0.0012658227848101266
tu,mamá,2,27,0.07407407407407407
a,donde,2,138,0.014492753623188406
dijo,a,2,23,0.08695652173913043
le,dijo,2,48,0.041666666666666664
$,mañe,2,1580,0.0012658227848101266
pero,&,2,78,0.02564102564102564
le,gusta,2,48,0.041666666666666664
anulo,mi,2,3,0.6666666666666666
$,fuerza,2,1580,0.0012658227848101266
fue,el,2,8,0.25
práctica,de,2,2,1.0
9,&,2,2,1.0
mi,voto,2,82,0.024390243902439025
el,mejor,2,102,0.0196078431372549
tarea,&,2,7,0.2857142857142857
ma,es,2,55,0.03636363636363636
si,le,2,113,0.017699115044247787
bueno,que,1,26,0.038461538461538464
que,estasw,1,236,0.00423728813559322
de,protocolos,1,194,0.005154639175257732
$,mo,1,1580,0.0006329113924050633
mande,en,1,5,0.2
$,pi,1,1580,0.0006329113924050633
dnd,gsu,1,2,0.5
estan,bn,1,7,0.14285714285714285
vemos,&,1,3,0.3333333333333333
ma,los,1,55,0.01818181818181818
ejercicios,venían,1,2,0.5
literal,era,1,5,0.2
mmmvreo,q,1,1,1.0
me,pasaron,1,99,0.010101010101010102
mo,ma,1,5,0.2
pasaron,mis,1,2,0.5
mo,&,1,5,0.2
la,copia,1,142,0.007042253521126761
mándalo,otra,1,1,1.0
copia,de,1,1,1.0
roro,le,1,15,0.06666666666666667
estasw,bn,1,1,1.0
q,mo,1,67,0.014925373134328358
era,la,1,11,0.09090909090909091
mañana,vemos,1,20,0.05
$,mmmvreo,1,1580,0.0006329113924050633
bn,rancios,1,30,0.03333333333333333
protocolos,?,1,1,1.0
los,mande,1,40,0.025
$,mándalo,1,1580,0.0006329113924050633
ejercicios,&,1,2,0.5
productos,estan,1,1,1.0
el,que,1,102,0.00980392156862745
al,roro,1,23,0.043478260869565216
pero,mañana,1,78,0.01282051282051282
directores,la,1,1,1.0
vael,berga,1,1,1.0
profe,&,1,5,0.2
les,da,1,9,0.1111111111111111
los,dejamos,1,40,0.025
al,3,1,23,0.043478260869565216
dejamos,a,1,1,1.0
tu,consideración,1,27,0.037037037037037035
da,series,1,6,0.16666666666666666
3,y,1,4,0.25
venia,&,1,2,0.5
oigan,la,1,17,0.058823529411764705
y,5,1,113,0.008849557522123894
consideración,amigo,1,1,1.0
tambn,estan,1,13,0.07692307692307693
o,se,1,35,0.02857142857142857
estan,en,1,7,0.14285714285714285
no,venia,1,227,0.004405286343612335
discord,amigo,1,4,0.25
uno,que,1,2,0.5
literal,&,1,5,0.2
$,canal,1,1580,0.0006329113924050633
el,rss,1,102,0.00980392156862745
rss,literal,1,3,0.3333333333333333
y,uno,1,113,0.008849557522123894
la,práctica,1,142,0.007042253521126761
dudosas,&,1,1,1.0
canal,god,1,2,0.5
respuestas,dudosas,1,1,1.0
dile,al,1,3,0.3333333333333333
al,profe,1,23,0.043478260869565216
mis,directores,1,4,0.25
venían,el,1,1,1.0
el,7,1,102,0.00980392156862745
el,8,1,102,0.00980392156862745
tienen,ejemplos,1,6,0.16666666666666666
la,parte,1,142,0.007042253521126761
8,y,1,4,0.25
y,unos,1,113,0.008849557522123894
unos,muuuuuuuuy,1,1,1.0
muuuuuuuuy,similares,1,1,1.0
le,vael,1,48,0.020833333333333332
similares,al,1,1,1.0
ejemplos,de,1,1,1.0
discord,gsu,1,4,0.25
mañana,dile,1,20,0.05
parte,de,1,3,0.3333333333333333
de,productos,1,194,0.005154639175257732
tiempo,&,1,3,0.3333333333333333
god,de,1,1,1.0
con,respuestas,1,40,0.025
igual,mañana,1,6,0.16666666666666666
berga,&,1,1,1.0
tambn,los,1,13,0.07692307692307693
vavav,&,1,1,1.0
etel,roro,1,1,1.0
vd,caro,1,11,0.09090909090909091
indian,&,1,1,1.0
replublic,indian,1,1,1.0
only,replublic,1,1,1.0
$,only,1,1580,0.0006329113924050633
roro,?,1,15,0.06666666666666667
$,etel,1,1580,0.0006329113924050633
mandar,el,1,2,0.5
protocolo,?,1,4,0.25
sube,el,1,1,1.0
se,sube,1,79,0.012658227848101266
donde,se,1,10,0.1
oigan,amigos,1,17,0.058823529411764705
hacerlo,bien,1,3,0.3333333333333333
caro,creo,1,12,0.08333333333333333
lo,vas,1,61,0.01639344262295082
decir,porque,1,3,0.3333333333333333
te,gusta,1,73,0.0136986301369863
gusta,un,1,4,0.25
un,10,1,52,0.019230769230769232
10,pero,1,4,0.25
lo,dices,1,61,0.01639344262295082
$,gire,1,1580,0.0006329113924050633
dices,porque,1,3,0.3333333333333333
tu,amiga,1,27,0.037037037037037035
amiga,un,1,1,1.0
un,1,1,52,0.019230769230769232
1,&,1,31,0.03225806451612903
$,sacum,1,1580,0.0006329113924050633
$,perodn,1,1580,0.0006329113924050633
perodn,se,1,1,1.0
ya,hacerlo,1,65,0.015384615384615385
revisión,ya,1,1,1.0
de,revisión,1,194,0.005154639175257732
z,score,1,1,1.0
ijos,de,1,1,1.0
mala,dando,1,3,0.3333333333333333
dando,teoría,1,1,1.0
teoría,&,1,1,1.0
$,epale,1,1580,0.0006329113924050633
epale,&,1,1,1.0
$,valores,1,1580,0.0006329113924050633
$,ijos,1,1580,0.0006329113924050633
valores,optimos,1,2,0.5
optimos,con,1,1,1.0
que,podemos,1,236,0.00423728813559322
podemos,trabajar,1,2,0.5
trabajar,el,1,2,0.5
el,z,1,102,0.00980392156862745
score,&,1,1,1.0
etapa,de,1,1,1.0
$,también,1,1580,0.0006329113924050633
también,puedes,1,7,0.14285714285714285
fire,&,1,1,1.0
puedes,hacer,1,8,0.125
hacer,algo,1,10,0.1
algo,medio,1,7,0.14285714285714285
medio,acá,1,3,0.3333333333333333
acá,xd,1,1,1.0
xd,y,1,41,0.024390243902439025
después,en,1,5,0.2
la,segunda,1,142,0.007042253521126761
$,fire,1,1580,0.0006329113924050633
gire,&,1,1,1.0
segunda,etapa,1,1,1.0
olvidó,mandar,1,2,0.5
el,libro,1,102,0.00980392156862745
ah,vavav,1,15,0.06666666666666667
estar,juntos,1,3,0.3333333333333333
la,putas,1,142,0.007042253521126761
aventé,en,1,1,1.0
las,aventé,1,40,0.025
me,las,1,99,0.010101010101010102
prácticas,me,1,1,1.0
las,prácticas,1,40,0.025
despues,todas,1,2,0.5
libro,y,1,1,1.0
14,días,1,1,1.0
de,14,1,194,0.005154639175257732
gratis,de,1,1,1.0
prueba,gratis,1,1,1.0
la,prueba,1,142,0.007042253521126761
juntos,antonino,1,5,0.2
q,estar,1,67,0.014925373134328358
putas,compus,1,2,0.5
compus,de,1,1,1.0
los,labs,1,40,0.025
a,4,1,138,0.007246376811594203
labs,&,1,1,1.0
$,proporcion,1,1580,0.0006329113924050633
proporcion,1,1,1,1.0
1,:,1,31,0.03225806451612903
:,500,1,17,0.058823529411764705
500,&,1,1,1.0
$,tão,1,1580,0.0006329113924050633
tão,&,1,1,1.0
1,a,1,31,0.03225806451612903
$,hasta,1,1580,0.0006329113924050633
hasta,eso,1,1,1.0
eso,no,1,25,0.04
usa,la,1,2,0.5
$,usa,1,1580,0.0006329113924050633
yyyyyyy,&,1,1,1.0
f,&,1,3,0.3333333333333333
y,apenas,1,113,0.008849557522123894
apenas,me,1,4,0.25
me,corde,1,99,0.010101010101010102
corde,&,1,1,1.0
me,descubriste,1,99,0.010101010101010102
descubriste,le,1,1,1.0
le,metí,1,48,0.020833333333333332
metí,1,1,1,1.0
1,trojano,1,31,0.03225806451612903
trojano,&,1,1,1.0
yo,antoine,1,61,0.01639344262295082
$,jeje,1,1580,0.0006329113924050633
jeje,&,1,1,1.0
apeteces,&,1,1,1.0
ahora,estás,1,4,0.25
$,yyyyyyy,1,1580,0.0006329113924050633
estás,en,1,3,0.3333333333333333
la,bd,1,142,0.007042253521126761
bd,de,1,1,1.0
de,ph,1,194,0.005154639175257732
si,apeteces,1,113,0.008849557522123894
weno,si,1,12,0.08333333333333333
manue,antoine,1,3,0.3333333333333333
ph,&,1,1,1.0
$,yyyyyyyy,1,1580,0.0006329113924050633
yyyyyyyy,&,1,1,1.0
q,ibas,1,67,0.014925373134328358
ibas,a,1,1,1.0
antonino,&,1,1,1.0
decir,&,1,3,0.3333333333333333
demasiado,mala,1,3,0.3333333333333333
es,demasiado,1,109,0.009174311926605505
enserio,es,1,3,0.3333333333333333
notas,de,1,1,1.0
sentí,mal,1,1,1.0
me,sentí,1,99,0.010101010101010102
porfas,&,1,1,1.0
$,porfas,1,1580,0.0006329113924050633
gammas,de,1,1,1.0
las,gammas,1,40,0.025
las,notas,1,40,0.025
que,enserio,1,236,0.00423728813559322
pasar,las,1,4,0.25
puedes,pasar,1,8,0.125
blanquel,?,1,1,1.0
claudia,blanquel,1,2,0.5
con,claudia,1,40,0.025
quedaron,con,1,1,1.0
porque,lo,1,32,0.03125
lo,mandó,1,61,0.01639344262295082
mandó,la,1,2,0.5
la,awelita,1,142,0.007042253521126761
awelita,de,1,1,1.0
lo,voy,1,61,0.01639344262295082
a,reenviar,1,138,0.007246376811594203
reenviar,&,1,1,1.0
$,siiiiiiiiiiiii,1,1580,0.0006329113924050633
siiiiiiiiiiiii,&,1,1,1.0
que,salió,1,236,0.00423728813559322
salió,una,1,2,0.5
una,kalmacancion,1,28,0.03571428571428571
q,abdiel,1,67,0.014925373134328358
kalmacancion,?,1,2,0.5
de,q,1,194,0.005154639175257732
ya,viste,1,65,0.015384615384615385
abdiel,hablan,1,1,1.0
se,quedaron,1,79,0.012658227848101266
amet,&,1,1,1.0
tete,?,1,2,0.5
rancios,de,1,1,1.0
ulises,?,1,1,1.0
o,ulises,1,35,0.02857142857142857
profe,o,1,5,0.2
hablan,?,1,1,1.0
no,habia,1,227,0.004405286343612335
habia,visto,1,1,1.0
visto,&,1,3,0.3333333333333333
oigan,fritos,1,17,0.058823529411764705
fritos,&,1,1,1.0
$,deq,1,1580,0.0006329113924050633
deq,es,1,1,1.0
es,su,1,109,0.009174311926605505
su,tete,1,10,0.1
yo,estoy,1,61,0.01639344262295082
sit,amet,1,1,1.0
el,punto,1,102,0.00980392156862745
punto,4,1,2,0.5
tu,director,1,27,0.037037037037037035
director,de,1,2,0.5
de,tete,1,194,0.005154639175257732
tete,si,1,2,0.5
si,debería,1,113,0.008849557522123894
debería,saber,1,2,0.5
saber,xd,1,3,0.3333333333333333
weno,yo,1,12,0.08333333333333333
$,lorem,1,1580,0.0006329113924050633
lorem,ipsum,1,1,1.0
ipsum,dolor,1,1,1.0
dolor,sit,1,1,1.0
😂,&,1,3,0.3333333333333333
viste,que,1,2,0.5
que,salgo,1,236,0.00423728813559322
la,vacante,1,142,0.007042253521126761
mi,peor,1,82,0.012195121951219513
peor,enemiga,1,8,0.125
pasaron,de,1,2,0.5
enemiga,&,1,1,1.0
$,vente,1,1580,0.0006329113924050633
vente,pinche,1,1,1.0
pinche,caro,1,20,0.05
$,npi,1,1580,0.0006329113924050633
npi,&,1,1,1.0
la,posicióon,1,142,0.007042253521126761
posicióon,&,1,1,1.0
mmmm,probablemente,1,7,0.14285714285714285
probablemente,si,1,1,1.0
se,pasaron,1,79,0.012658227848101266
vacante,&,1,1,1.0
pinche,roris,1,20,0.05
pero,vi,1,78,0.01282051282051282
puedo,referir,1,6,0.16666666666666666
referir,para,1,1,1.0
guayaba,&,1,1,1.0
para,empleados,1,30,0.03333333333333333
empleados,e,1,1,1.0
e,interns,1,2,0.5
interns,&,1,1,1.0
ma,enserio,1,55,0.01818181818181818
enserio,nadie,1,3,0.3333333333333333
la,guayaba,1,142,0.007042253521126761
nadie,le,1,7,0.14285714285714285
le,pone,1,48,0.020833333333333332
pone,atención,1,3,0.3333333333333333
roris,&,1,1,1.0
umilde,pinche,1,1,1.0
salgo,en,1,3,0.3333333333333333
cabrones,😂,1,1,1.0
el,vídeo,1,102,0.00980392156862745
vídeo,?,1,1,1.0
abr,en,1,7,0.14285714285714285
donde,salgo,1,10,0.1
salgo,&,1,3,0.3333333333333333
$,jejejeje,1,1580,0.0006329113924050633
jejejeje,ni,1,2,0.5
ni,lo,1,7,0.14285714285714285
lo,habías,1,61,0.01639344262295082
habías,visto,1,1,1.0
visto,canijo,1,3,0.3333333333333333
canijo,&,1,1,1.0
si,salgo,1,113,0.008849557522123894
salgo,jajajaj,1,3,0.3333333333333333
jajajaj,&,1,1,1.0
q,umilde,1,67,0.014925373134328358
que,1,1,236,0.00423728813559322
1,fracción,1,31,0.03225806451612903
fracción,de,1,1,1.0
de,segundo,1,194,0.005154639175257732
segundo,&,1,1,1.0
$,ño,1,1580,0.0006329113924050633
ño,&,1,1,1.0
$,jejeje,1,1580,0.0006329113924050633
de,cabrones,1,194,0.005154639175257732
mi,protocolo,1,82,0.012195121951219513
protocolo,no,1,4,0.25
no,esta,1,227,0.004405286343612335
esta,🙁,1,18,0.05555555555555555
🙁,&,1,1,1.0
$,literal,1,1580,0.0006329113924050633
que,mala,1,236,0.00423728813559322
tranqui,&,1,1,1.0
cabron,es,1,12,0.08333333333333333
saben,qn,1,2,0.5
$,dijo,1,1580,0.0006329113924050633
papito,&,1,1,1.0
no,puse,1,227,0.004405286343612335
si,papito,1,113,0.008849557522123894
5215517740765,&,1,1,1.0
@,5215517740765,1,25,0.04
ti,&,1,4,0.25
puse,atención,1,5,0.2
modelado,pregunto,1,3,0.3333333333333333
pero,por,1,78,0.01282051282051282
de,modelado,1,194,0.005154639175257732
maestra,de,1,2,0.5
no,mas,1,227,0.004405286343612335
divinidad,cr7,1,1,1.0
ese,cabron,1,19,0.05263157894736842
la,cabra,1,142,0.007042253521126761
la,divinidad,1,142,0.007042253521126761
cabra,&,1,1,1.0
dijo,va,1,23,0.043478260869565216
después,dijo,1,5,0.2
serio,gsu,1,6,0.16666666666666666
times,&,1,1,1.0
ma,perdon,1,55,0.01818181818181818
all,times,1,1,1.0
of,all,1,1,1.0
gratest,of,1,1,1.0
dije,gratest,1,8,0.125
es,eso,1,109,0.009174311926605505
dijo,q,1,23,0.043478260869565216
y,dijo,1,113,0.008849557522123894
perdon,es,1,2,0.5
goat,&,1,1,1.0
el,goat,1,102,0.00980392156862745
ejemplo,la,1,4,0.25
número,de,1,2,0.5
tu,podrás,1,27,0.037037037037037035
no,hice,1,227,0.004405286343612335
de,acordar,1,194,0.005154639175257732
me,acabo,1,99,0.010101010101010102
madrw,&,1,1,1.0
puta,madrw,1,6,0.16666666666666666
cuarto,xd,1,1,1.0
mi,cuarto,1,82,0.012195121951219513
jajajjajajaja,&,1,1,1.0
cagado,jajajjajajaja,1,3,0.3333333333333333
muy,cagado,1,18,0.05555555555555555
parece,muy,1,4,0.25
me,parece,1,99,0.010101010101010102
verdad,me,1,10,0.1
cabrón,&,1,2,0.5
bendiciones,cabrón,1,1,1.0
$,bendiciones,1,1580,0.0006329113924050633
acordar,que,1,1,1.0
hice,lo,1,2,0.5
el,número,1,102,0.00980392156862745
de,moo,1,194,0.005154639175257732
$,7,1,1580,0.0006329113924050633
ma,y,1,55,0.01818181818181818
maestra,&,1,2,0.5
de,pansion,1,194,0.005154639175257732
ve,&,1,3,0.3333333333333333
sale,ve,1,9,0.1111111111111111
entons,yo,1,5,0.2
no,entons,1,227,0.004405286343612335
pansion,no,1,1,1.0
ah,no,1,15,0.06666666666666667
si,creo,1,113,0.008849557522123894
ammmm,&,1,1,1.0
$,ammmm,1,1580,0.0006329113924050633
$,nlp,1,1580,0.0006329113924050633
moo,&,1,2,0.5
va,en,1,17,0.058823529411764705
el,salon,1,102,0.00980392156862745
salon,?,1,1,1.0
me,funo,1,99,0.010101010101010102
",",a,1,22,0.045454545454545456
preguntale,",",1,1,1.0
mejor,preguntale,1,15,0.06666666666666667
pero,mejor,1,78,0.01282051282051282
pasó,&,1,8,0.125
si,pasó,1,113,0.008849557522123894
demás,si,1,1,1.0
lo,demás,1,61,0.01639344262295082
fabián,&,1,1,1.0
lopez,fabián,1,1,1.0
manuel,lopez,1,1,1.0
jesus,manuel,1,3,0.3333333333333333
a,jesus,1,138,0.007246376811594203
conocen,a,1,1,1.0
dijo,conocen,1,23,0.043478260869565216
mi,ya,1,82,0.012195121951219513
no,de,1,227,0.004405286343612335
?,y,1,149,0.006711409395973154
funo,&,1,1,1.0
ni,siquiera,1,7,0.14285714285714285
trabajr,en,1,1,1.0
quiero,trabajr,1,6,0.16666666666666666
bueno,ya,1,26,0.038461538461538464
salieron,?,1,2,0.5
ya,salieron,1,65,0.015384615384615385
sección,y,1,1,1.0
¿,?,1,1,1.0
$,¿,1,1580,0.0006329113924050633
por,perra,1,22,0.045454545454545456
amistad,&,1,3,0.3333333333333333
del,equipo,1,14,0.07142857142857142
al,del,1,23,0.043478260869565216
mandé,&,1,2,0.5
la,mandé,1,142,0.007042253521126761
solo,dijo,1,21,0.047619047619047616
de,qn,1,194,0.005154639175257732
excepto,lo,1,3,0.3333333333333333
$,excepto,1,1580,0.0006329113924050633
creaste,la,1,1,1.0
que,creaste,1,236,0.00423728813559322
matemático,y,1,1,1.0
genio,matemático,1,2,0.5
eres,un,1,6,0.16666666666666666
que,eres,1,236,0.00423728813559322
de,todas,1,194,0.005154639175257732
le,dijeron,1,48,0.020833333333333332
después,le,1,5,0.2
vas,en,1,12,0.08333333333333333
todas,?,1,3,0.3333333333333333
ni,ma,1,7,0.14285714285714285
que,vas,1,236,0.00423728813559322
dijimos,que,1,1,1.0
le,dijimos,1,48,0.020833333333333332
la,dat,1,142,0.007042253521126761
dat,science,1,1,1.0
despues,dijo,1,2,0.5
yo,la,1,61,0.01639344262295082
mentira,&,1,1,1.0
es,mentira,1,109,0.009174311926605505
juro,cabron,1,2,0.5
lo,juro,1,61,0.01639344262295082
primero,&,1,3,0.3333333333333333
vi,primero,1,7,0.14285714285714285
aviso,que,1,1,1.0
dijo,o,1,23,0.043478260869565216
pero,aviso,1,78,0.01282051282051282
amigio,&,1,1,1.0
ya,amigio,1,65,0.015384615384615385
serio,si,1,6,0.16666666666666666
si,en,1,113,0.008849557522123894
o,muy,1,35,0.02857142857142857
podrás,caro,1,1,1.0
que,tu,1,236,0.00423728813559322
bn,tranqui,1,30,0.03333333333333333
nel,me,1,3,0.3333333333333333
ia,ahorita,1,3,0.3333333333333333
de,ia,1,194,0.005154639175257732
selectos,de,1,1,1.0
trmas,selectos,1,1,1.0
en,trmas,1,100,0.01
exponer,en,1,1,1.0
tocar,exponer,1,1,1.0
va,tocar,1,17,0.058823529411764705
te,va,1,73,0.0136986301369863
wey,&,1,6,0.16666666666666666
dice,wey,1,6,0.16666666666666666
ahi,dice,1,2,0.5
viejo,&,1,1,1.0
su,viejo,1,10,0.1
weba,la,1,1,1.0
da,weba,1,6,0.16666666666666666
vemos,que,1,3,0.3333333333333333
la,otra,1,142,0.007042253521126761
ahorita,xd,1,5,0.2
le,diste,1,48,0.020833333333333332
horariu,no,1,1,1.0
se,embona,1,79,0.012658227848101266
embona,xd,1,1,1.0
rato,xd,1,2,0.5
locomento,hace,1,1,1.0
porque,locomento,1,32,0.03125
facebook,porque,1,1,1.0
en,facebook,1,100,0.01
saio,en,1,1,1.0
me,saio,1,99,0.010101010101010102
ahi,vemos,1,2,0.5
5217444072924,&,1,3,0.3333333333333333
ontas,&,1,1,1.0
$,ontas,1,1580,0.0006329113924050633
otra,&,1,3,0.3333333333333333
porfavor,&,1,1,1.0
estadística,?,1,1,1.0
coppel,marrano,1,1,1.0
moto,en,1,1,1.0
una,moto,1,28,0.03571428571428571
salir,&,1,3,0.3333333333333333
sacaron,una,1,1,1.0
te,sacaron,1,73,0.0136986301369863
haré,&,1,1,1.0
eso,haré,1,25,0.04
si,eso,1,113,0.008849557522123894
buenos,&,1,9,0.1111111111111111
y,esq,1,113,0.008849557522123894
muy,buenos,1,18,0.05555555555555555
semestre,son,1,3,0.3333333333333333
este,semestre,1,7,0.14285714285714285
profes,este,1,2,0.5
los,profes,1,40,0.025
en,coppel,1,100,0.01
es,salir,1,109,0.009174311926605505
gallo,porfavor,1,1,1.0
marrano,😔,1,4,0.25
mi,gallo,1,82,0.012195121951219513
dejen,a,1,2,0.5
escom,lo,1,3,0.3333333333333333
de,sacum,1,194,0.005154639175257732
opinión,de,1,2,0.5
la,opinión,1,142,0.007042253521126761
fecundo,la,1,1,1.0
$,fecundo,1,1580,0.0006329113924050633
bn,cabron,1,30,0.03333333333333333
ya,qiuero,1,65,0.015384615384615385
veo,bn,1,4,0.25
me,veo,1,99,0.010101010101010102
ma,me,1,55,0.01818181818181818
qiuero,es,1,1,1.0
😔,&,1,1,1.0
diste,su,1,1,1.0
su,sape,1,10,0.1
sape,?,1,2,0.5
entonces,esta,1,9,0.1111111111111111
dejara,un,1,1,1.0
que,dejara,1,236,0.00423728813559322
y,decía,1,113,0.008849557522123894
bit,y,1,1,1.0
un,bit,1,52,0.019230769230769232
era,como,1,11,0.09090909090909091
esq,decía,1,25,0.04
tú,jajajaja,1,4,0.25
esta,sencillo,1,18,0.05555555555555555
pensamos,que,1,1,1.0
que,pensamos,1,236,0.00423728813559322
|,.,1,1,1.0
.,|,1,15,0.06666666666666667
sencillo,creo,1,2,0.5
que,saldré,1,236,0.00423728813559322
mensaje,de,1,3,0.3333333333333333
de,voz,1,194,0.005154639175257732
ayer,descubrimos,1,4,0.25
voz,&,1,1,1.0
o,estadística,1,35,0.02857142857142857
avanzada,?,1,1,1.0
anal,avanzada,1,2,0.5
$,anal,1,1580,0.0006329113924050633
tiene,deportes,1,10,0.1
novia,?,1,1,1.0
tu,novia,1,27,0.037037037037037035
sabes,&,1,7,0.14285714285714285
ni,cultura,1,7,0.14285714285714285
pusiste,jajajaja,1,1,1.0
lo,pusiste,1,61,0.01639344262295082
que,lo,1,236,0.00423728813559322
tú,y,1,4,0.25
cultura,&,1,1,1.0
pero,pensé,1,78,0.01282051282051282
saldré,de,1,1,1.0
de,ibm,1,194,0.005154639175257732
porque,ya,1,32,0.03125
escala,&,1,1,1.0
3ra,clase,1,1,1.0
$,3ra,1,1580,0.0006329113924050633
🤯,&,1,3,0.3333333333333333
quieren,contratar,1,1,1.0
$,🤯,1,1580,0.0006329113924050633
odio,&,1,2,0.5
el,odio,1,102,0.00980392156862745
roro,hace,1,15,0.06666666666666667
el,amor,1,102,0.00980392156862745
contratar,pero,1,1,1.0
no,hace,1,227,0.004405286343612335
roro,no,1,15,0.06666666666666667
que,roro,1,236,0.00423728813559322
descubrimos,que,1,1,1.0
el,horariu,1,102,0.00980392156862745
$,1ra,1,1580,0.0006329113924050633
1ra,clase,1,1,1.0
$,elq,1,1580,0.0006329113924050633
llavero,las,1,1,1.0
tamaño,escala,1,1,1.0
roro,tamaño,1,15,0.06666666666666667
del,roro,1,14,0.07142857142857142
chichotas,del,1,4,0.25
las,chichotas,1,40,0.025
me,quieren,1,99,0.010101010101010102
un,llavero,1,52,0.019230769230769232
elq,ue,1,1,1.0
lleva,un,1,6,0.16666666666666666
se,lleva,1,79,0.012658227848101266
referencia,se,1,1,1.0
esta,referencia,1,18,0.05555555555555555
entienda,esta,1,1,1.0
ue,entienda,1,1,1.0
siquiera,se,1,1,1.0
que,tengo,1,236,0.00423728813559322
hacer,xd,1,10,0.1
le,puedes,1,48,0.020833333333333332
alv,y,1,7,0.14285714285714285
articulos,alv,1,1,1.0
desde,el,1,3,0.3333333333333333
50,articulos,1,1,1.0
subirle,50,1,1,1.0
